,Unnamed: 0,Area_code,State,Market,Market_size,Profit,Margin,Sales,COGS,Total_expenses,Marketing,Inventory,Budget_profit,Budget_COGS,Budget_margin,Budget_sales,Product_ID,Date,Product_type,Product,Type
1439,1439,503,oregon,west,small market,42,64,114,43,36,13,424,50,50,80,130,3,2011-01-09,0,decaf irish cream,1
1440,1440,503,oregon,west,small market,47,68,121,46,36,14,424,50,50,80,130,3,2011-01-11,0,decaf irish cream,1
1441,1441,503,oregon,west,small market,71,120,206,86,49,26,490,60,50,90,140,13,2010-01-02,1,green tea,0
1442,1442,503,oregon,west,small market,105,164,282,118,59,36,636,80,70,120,190,13,2010-01-06,1,green tea,0
1443,1443,503,oregon,west,small market,129,195,336,141,66,43,692,90,90,130,220,13,2010-01-07,1,green tea,0
1444,1444,503,oregon,west,small market,121,186,320,134,65,41,690,100,90,140,230,13,2010-01-12,1,green tea,0
1445,1445,503,oregon,west,small market,145,164,279,118,55,36,636,80,70,120,190,13,2011-01-06,1,green tea,0
1446,1446,503,oregon,west,small market,141,161,275,116,55,35,678,70,70,110,180,13,2011-01-08,1,green tea,0
1447,1447,503,oregon,west,small market,180,186,341,134,65,41,690,100,90,140,230,13,2011-01-12,1,green tea,0
1448,1448,503,oregon,west,small market,33,80,140,60,47,19,336,50,50,80,130,5,2010-01-01,2,caffe mocha,0
1449,1449,503,oregon,west,small market,24,68,118,50,44,16,397,40,40,70,110,5,2010-01-06,2,caffe mocha,0
1450,1450,503,oregon,west,small market,20,63,110,47,43,15,420,30,40,60,100,5,2010-01-07,2,caffe mocha,0
1451,1451,503,oregon,west,small market,19,62,108,46,43,15,415,30,40,60,100,5,2010-01-08,2,caffe mocha,0
1452,1452,503,oregon,west,small market,33,79,138,59,46,19,411,50,50,80,130,5,2010-01-11,2,caffe mocha,0
1453,1453,503,oregon,west,small market,28,73,127,54,45,17,424,40,50,70,120,5,2010-01-12,2,caffe mocha,0
1454,1454,503,oregon,west,small market,51,80,157,60,49,19,336,50,50,80,130,5,2011-01-01,2,caffe mocha,0
1455,1455,503,oregon,west,small market,47,77,143,57,45,18,323,40,50,70,120,5,2011-01-03,2,caffe mocha,0
1456,1456,503,oregon,west,small market,28,63,109,47,40,15,420,30,40,60,100,5,2011-01-07,2,caffe mocha,0
1457,1457,503,oregon,west,small market,42,72,133,53,44,17,410,40,50,70,120,5,2011-01-09,2,caffe mocha,0
1458,1458,503,oregon,west,small market,42,73,135,54,45,17,424,40,50,70,120,5,2011-01-12,2,caffe mocha,0
1459,1459,503,oregon,west,small market,93,163,325,162,70,45,1091,100,150,160,310,6,2010-01-04,2,decaf espresso,1
1460,1460,503,oregon,west,small market,81,146,291,145,65,40,1292,90,130,140,270,6,2010-01-08,2,decaf espresso,1
1461,1461,503,oregon,west,small market,91,161,322,161,70,45,1267,110,140,150,290,6,2010-01-10,2,decaf espresso,1
1462,1462,503,oregon,west,small market,108,182,363,181,74,50,1283,120,170,180,350,6,2010-01-11,2,decaf espresso,1
1463,1463,503,oregon,west,small market,147,170,362,170,71,47,1073,100,160,160,320,6,2011-01-02,2,decaf espresso,1
1464,1464,503,oregon,west,small market,140,163,346,162,69,45,1059,100,150,160,310,6,2011-01-03,2,decaf espresso,1
1465,1465,503,oregon,west,small market,115,149,295,149,61,41,1245,90,140,140,280,6,2011-01-06,2,decaf espresso,1
1466,1466,503,oregon,west,small market,112,146,288,145,60,40,1304,90,130,140,270,6,2011-01-07,2,decaf espresso,1
1467,1467,503,oregon,west,small market,135,161,343,161,70,45,1267,110,140,150,290,6,2011-01-10,2,decaf espresso,1
1468,1468,503,oregon,west,small market,26,45,75,30,19,8,794,40,20,40,60,8,2010-01-05,3,chamomile,1
1469,1469,503,oregon,west,small market,24,44,74,30,20,8,829,40,20,40,60,8,2010-01-07,3,chamomile,1
1470,1470,503,oregon,west,small market,19,38,63,25,19,7,823,20,20,30,50,8,2010-01-11,3,chamomile,1
1471,1471,503,oregon,west,small market,51,54,101,36,22,10,777,40,30,40,70,8,2011-01-01,3,chamomile,1
1472,1472,503,oregon,west,small market,42,48,86,33,20,9,772,50,20,50,70,8,2011-01-02,3,chamomile,1
1473,1473,503,oregon,west,small market,49,55,98,37,22,10,768,50,30,50,80,8,2011-01-03,3,chamomile,1
1474,1474,503,oregon,west,small market,36,45,74,30,18,8,794,40,20,40,60,8,2011-01-05,3,chamomile,1
1475,1475,503,oregon,west,small market,33,44,73,30,19,8,829,40,20,40,60,8,2011-01-07,3,chamomile,1
1476,1476,503,oregon,west,small market,25,36,65,25,19,7,823,30,20,30,50,8,2011-01-09,3,chamomile,1
1477,1477,503,oregon,west,small market,28,36,64,24,17,6,829,20,20,30,50,8,2011-01-12,3,chamomile,1
1478,1478,503,oregon,west,small market,29,56,100,44,27,14,623,30,30,50,80,9,2010-01-01,3,lemon,1
1479,1479,503,oregon,west,small market,30,56,99,43,26,14,597,30,30,50,80,9,2010-01-06,3,lemon,1
1480,1480,503,oregon,west,small market,27,53,94,41,26,13,592,30,30,50,80,9,2010-01-07,3,lemon,1
1481,1481,503,oregon,west,small market,45,56,112,44,28,14,623,30,30,50,80,9,2011-01-01,3,lemon,1
1482,1482,503,oregon,west,small market,45,56,107,44,26,14,618,30,30,50,80,9,2011-01-02,3,lemon,1
1483,1483,503,oregon,west,small market,43,55,104,43,26,14,613,30,30,50,80,9,2011-01-03,3,lemon,1
1484,1484,503,oregon,west,small market,41,56,98,43,24,14,597,30,30,50,80,9,2011-01-06,3,lemon,1
1485,1485,503,oregon,west,small market,37,53,93,41,24,13,592,30,30,50,80,9,2011-01-07,3,lemon,1
1486,1486,503,oregon,west,small market,98,104,197,81,38,26,551,70,70,100,170,9,2011-01-12,3,lemon,1
1487,1487,503,oregon,west,small market,15,32,53,21,17,5,454,20,10,20,30,11,2010-01-04,1,darjeeling,0
1488,1488,503,oregon,west,small market,12,29,49,20,17,5,464,20,10,20,30,11,2010-01-05,1,darjeeling,0
1489,1489,503,oregon,west,small market,9,26,44,18,17,5,478,10,10,10,20,11,2010-01-06,1,darjeeling,0
1490,1490,503,oregon,west,small market,9,25,41,16,16,4,484,10,10,10,20,11,2010-01-08,1,darjeeling,0
1491,1491,503,oregon,west,small market,25,34,60,22,17,6,452,20,10,20,30,11,2011-01-02,1,darjeeling,0
1492,1492,503,oregon,west,small market,17,29,49,20,16,5,464,20,10,20,30,11,2011-01-05,1,darjeeling,0
1493,1493,503,oregon,west,small market,12,26,44,18,16,5,486,10,10,10,20,11,2011-01-07,1,darjeeling,0
1494,1494,503,oregon,west,small market,42,48,85,32,20,8,482,30,20,30,50,11,2011-01-11,1,darjeeling,0
1495,1495,503,oregon,west,small market,68,126,210,84,58,27,651,60,50,90,140,12,2010-01-01,1,earl grey,0
1496,1496,503,oregon,west,small market,68,126,210,84,58,27,632,60,50,90,140,12,2010-01-03,1,earl grey,0
1497,1497,503,oregon,west,small market,79,141,235,94,62,31,697,50,60,90,150,12,2010-01-05,1,earl grey,0
1498,1498,503,oregon,west,small market,100,167,278,111,67,36,767,70,70,110,180,12,2010-01-06,1,earl grey,0
1499,1499,503,oregon,west,small market,104,172,286,114,68,37,822,80,70,120,190,12,2010-01-07,1,earl grey,0
1500,1500,503,oregon,west,small market,106,126,235,84,61,27,651,60,50,90,140,12,2011-01-01,1,earl grey,0
1501,1501,503,oregon,west,small market,92,120,213,80,58,26,640,50,50,80,130,12,2011-01-02,1,earl grey,0
1502,1502,503,oregon,west,small market,108,134,237,88,61,29,653,70,50,100,150,12,2011-01-04,1,earl grey,0
1503,1503,503,oregon,west,small market,109,141,233,94,58,31,697,50,60,90,150,12,2011-01-05,1,earl grey,0
1504,1504,503,oregon,west,small market,138,167,276,111,62,36,767,70,70,110,180,12,2011-01-06,1,earl grey,0
1505,1505,503,oregon,west,small market,129,150,265,99,63,32,798,60,60,100,160,12,2011-01-09,1,earl grey,0
1506,1506,503,oregon,west,small market,95,123,218,82,59,27,788,50,30,60,90,12,2011-01-10,1,earl grey,0
1507,1507,503,oregon,west,small market,92,119,210,78,57,25,798,50,50,90,140,12,2011-01-11,1,earl grey,0
1508,1508,503,oregon,west,small market,16,72,130,58,56,22,338,20,50,70,120,4,2010-01-01,2,caffe latte,0
1509,1509,503,oregon,west,small market,18,73,132,59,55,22,331,20,50,70,120,4,2010-01-02,2,caffe latte,0
1510,1510,503,oregon,west,small market,11,64,115,51,53,19,396,30,40,70,110,4,2010-01-06,2,caffe latte,0
1511,1511,503,oregon,west,small market,6,57,102,45,51,17,409,10,40,50,90,4,2010-01-09,2,caffe latte,0
1512,1512,503,oregon,west,small market,12,66,120,54,54,20,404,40,40,60,100,4,2010-01-10,2,caffe latte,0
1513,1513,503,oregon,west,small market,25,72,145,58,59,22,338,20,50,70,120,4,2011-01-01,2,caffe latte,0
1514,1514,503,oregon,west,small market,22,71,137,58,56,22,325,20,50,70,120,4,2011-01-03,2,caffe latte,0
1515,1515,503,oregon,west,small market,24,69,132,55,53,20,410,30,50,70,120,4,2011-01-11,2,caffe latte,0
1516,1516,504,louisiana,south,small market,30,51,86,35,21,9,776,50,40,60,100,2,2010-01-04,0,columbian,0
1517,1517,504,louisiana,south,small market,46,70,118,48,24,13,839,60,60,80,140,2,2010-01-08,0,columbian,0
1518,1518,504,louisiana,south,small market,50,56,100,38,22,10,772,60,40,70,110,2,2011-01-02,0,columbian,0
1519,1519,504,louisiana,south,small market,63,70,117,48,22,13,839,60,60,80,140,2,2011-01-08,0,columbian,0
1520,1520,504,louisiana,south,small market,44,68,115,47,24,13,772,70,50,90,140,3,2010-01-02,0,decaf irish cream,1
1521,1521,504,louisiana,south,small market,63,91,154,63,28,17,864,100,70,120,190,3,2010-01-08,0,decaf irish cream,1
1522,1522,504,louisiana,south,small market,50,75,126,51,25,14,857,70,60,90,150,3,2010-01-09,0,decaf irish cream,1
1523,1523,504,louisiana,south,small market,28,47,78,31,19,8,856,50,30,60,90,3,2010-01-11,0,decaf irish cream,1
1524,1524,504,louisiana,south,small market,65,68,123,47,24,13,772,70,50,90,140,3,2011-01-02,0,decaf irish cream,1
1525,1525,504,louisiana,south,small market,71,72,129,49,24,13,779,70,60,90,150,3,2011-01-04,0,decaf irish cream,1
1526,1526,504,louisiana,south,small market,80,85,143,59,25,16,870,90,70,110,180,3,2011-01-07,0,decaf irish cream,1
1527,1527,504,louisiana,south,small market,74,75,134,51,25,14,857,70,60,90,150,3,2011-01-09,0,decaf irish cream,1
1528,1528,504,louisiana,south,small market,42,47,83,31,19,8,856,50,30,60,90,3,2011-01-11,0,decaf irish cream,1
1529,1529,504,louisiana,south,small market,65,109,174,65,44,20,372,70,50,90,140,5,2010-01-02,2,caffe mocha,0
1530,1530,504,louisiana,south,small market,93,105,178,62,42,19,346,70,50,90,140,5,2011-01-03,2,caffe mocha,0
1531,1531,504,louisiana,south,small market,38,77,129,52,39,16,376,50,40,70,110,6,2010-01-03,2,decaf espresso,1
1532,1532,504,louisiana,south,small market,21,54,90,36,33,11,458,20,30,40,70,6,2010-01-08,2,decaf espresso,1
1533,1533,504,louisiana,south,small market,46,68,121,46,37,14,388,40,30,60,90,6,2011-01-04,2,decaf espresso,1
1534,1534,504,louisiana,south,small market,29,54,89,36,31,11,458,20,30,40,70,6,2011-01-08,2,decaf espresso,1
1535,1535,504,louisiana,south,small market,61,99,176,77,38,25,581,70,70,100,170,8,2010-01-08,3,chamomile,1
1536,1536,504,louisiana,south,small market,56,67,127,52,29,17,605,50,40,70,110,8,2011-01-04,3,chamomile,1
1537,1537,504,louisiana,south,small market,84,99,174,77,35,25,581,70,70,100,170,8,2011-01-08,3,chamomile,1
1538,1538,504,louisiana,south,small market,40,105,190,85,65,32,494,40,80,100,180,9,2010-01-01,3,lemon,1
1539,1539,504,louisiana,south,small market,34,98,177,79,64,30,593,60,60,90,150,9,2010-01-10,3,lemon,1
1540,1540,504,louisiana,south,small market,58,104,201,85,65,32,476,40,80,100,180,9,2011-01-03,3,lemon,1
1541,1541,504,louisiana,south,small market,8,105,180,75,97,68,522,10,60,90,150,4,2010-01-01,2,caffe latte,0
1542,1542,504,louisiana,south,small market,1,86,147,61,85,55,40,10,40,70,110,4,2010-01-11,2,caffe latte,0
1543,1543,504,louisiana,south,small market,12,105,201,75,102,68,522,10,60,90,150,4,2011-01-01,2,caffe latte,0
1544,1544,504,louisiana,south,small market,1,84,153,60,83,54,40,10,30,60,90,4,2011-01-10,2,caffe latte,0
1545,1545,505,new mexico,south,small market,26,72,120,48,46,15,372,50,60,90,150,2,2010-01-01,0,columbian,0
1546,1546,505,new mexico,south,small market,24,69,114,45,45,14,366,50,50,90,140,2,2010-01-02,0,columbian,0
1547,1547,505,new mexico,south,small market,26,72,119,47,46,15,361,50,50,90,140,2,2010-01-03,0,columbian,0
1548,1548,505,new mexico,south,small market,27,75,125,50,48,16,372,50,60,90,150,2,2010-01-04,0,columbian,0
1549,1549,505,new mexico,south,small market,31,80,132,52,49,17,397,60,60,100,160,2,2010-01-05,0,columbian,0
1550,1550,505,new mexico,south,small market,43,94,156,62,51,20,436,80,70,120,190,2,2010-01-06,0,columbian,0
1551,1551,505,new mexico,south,small market,44,96,160,64,52,21,467,70,80,120,200,2,2010-01-07,0,columbian,0
1552,1552,505,new mexico,south,small market,44,96,160,64,52,21,460,70,80,120,200,2,2010-01-08,0,columbian,0
1553,1553,505,new mexico,south,small market,34,84,139,55,50,18,453,70,60,110,170,2,2010-01-09,0,columbian,0
1554,1554,505,new mexico,south,small market,23,69,114,45,46,14,447,80,50,110,160,2,2010-01-10,0,columbian,0
1555,1555,505,new mexico,south,small market,20,66,109,43,46,14,452,30,50,70,120,2,2010-01-11,0,columbian,0
1556,1556,505,new mexico,south,small market,27,74,122,48,47,15,462,50,50,90,140,2,2010-01-12,0,columbian,0
1557,1557,505,new mexico,south,small market,41,72,134,48,48,15,372,50,60,90,150,2,2011-01-01,0,columbian,0
1558,1558,505,new mexico,south,small market,36,69,121,45,45,14,366,50,50,90,140,2,2011-01-02,0,columbian,0
1559,1559,505,new mexico,south,small market,39,72,127,47,46,15,361,50,50,90,140,2,2011-01-03,0,columbian,0
1560,1560,505,new mexico,south,small market,40,75,133,50,48,16,372,50,60,90,150,2,2011-01-04,0,columbian,0
1561,1561,505,new mexico,south,small market,43,80,131,52,46,17,397,60,60,100,160,2,2011-01-05,0,columbian,0
1562,1562,505,new mexico,south,small market,59,94,155,62,47,20,436,80,70,120,190,2,2011-01-06,0,columbian,0
1563,1563,505,new mexico,south,small market,61,96,159,64,48,21,467,70,80,120,200,2,2011-01-07,0,columbian,0
1564,1564,505,new mexico,south,small market,61,96,159,64,48,21,460,70,80,120,200,2,2011-01-08,0,columbian,0
1565,1565,505,new mexico,south,small market,50,84,148,55,50,18,453,70,60,110,170,2,2011-01-09,0,columbian,0
1566,1566,505,new mexico,south,small market,34,69,121,45,46,14,447,80,50,110,160,2,2011-01-10,0,columbian,0
1567,1567,505,new mexico,south,small market,30,66,116,43,46,14,452,30,50,70,120,2,2011-01-11,0,columbian,0
1568,1568,505,new mexico,south,small market,40,74,130,48,47,15,462,50,50,90,140,2,2011-01-12,0,columbian,0
1569,1569,505,new mexico,south,small market,40,11,99,88,50,27,525,-30,110,10,120,3,2010-01-01,0,decaf irish cream,1
1570,1570,505,new mexico,south,small market,40,18,102,84,49,26,625,-20,100,20,120,3,2010-01-02,0,decaf irish cream,1
1571,1571,505,new mexico,south,small market,40,18,106,88,51,27,715,-20,110,20,130,3,2010-01-03,0,decaf irish cream,1
1572,1572,505,new mexico,south,small market,40,40,133,93,51,28,840,10,110,50,160,3,2010-01-04,0,decaf irish cream,1
1573,1573,505,new mexico,south,small market,40,38,136,98,53,30,973,10,120,50,170,3,2010-01-05,0,decaf irish cream,1
1574,1574,505,new mexico,south,small market,40,25,141,116,59,35,1142,-20,140,30,170,3,2010-01-06,0,decaf irish cream,1
1575,1575,505,new mexico,south,small market,40,49,169,120,60,37,1334,10,150,60,210,3,2010-01-07,0,decaf irish cream,1
1576,1576,505,new mexico,south,small market,40,19,139,120,61,37,1439,-30,150,20,170,3,2010-01-08,0,decaf irish cream,1
1577,1577,505,new mexico,south,small market,40,11,115,104,55,32,1574,-40,130,10,140,3,2010-01-09,0,decaf irish cream,1
1578,1578,505,new mexico,south,small market,40,23,109,86,49,26,1698,10,110,40,150,3,2010-01-10,0,decaf irish cream,1
1579,1579,505,new mexico,south,small market,40,40,122,82,48,25,1804,10,90,50,140,3,2010-01-11,0,decaf irish cream,1
1580,1580,505,new mexico,south,small market,16,68,160,92,52,28,1898,40,100,90,190,3,2010-01-12,0,decaf irish cream,1
1581,1581,505,new mexico,south,small market,40,11,111,88,52,27,525,-30,110,10,120,3,2011-01-01,0,decaf irish cream,1
1582,1582,505,new mexico,south,small market,40,18,109,84,49,26,625,-20,100,20,120,3,2011-01-02,0,decaf irish cream,1
1583,1583,505,new mexico,south,small market,40,18,113,88,51,27,715,-20,110,20,130,3,2011-01-03,0,decaf irish cream,1
1584,1584,505,new mexico,south,small market,40,40,142,93,51,28,840,10,110,50,160,3,2011-01-04,0,decaf irish cream,1
1585,1585,505,new mexico,south,small market,40,38,135,98,49,30,973,10,120,50,170,3,2011-01-05,0,decaf irish cream,1
1586,1586,505,new mexico,south,small market,40,25,140,116,55,35,1142,-20,140,30,170,3,2011-01-06,0,decaf irish cream,1
1587,1587,505,new mexico,south,small market,40,49,167,120,56,37,1334,10,150,60,210,3,2011-01-07,0,decaf irish cream,1
1588,1588,505,new mexico,south,small market,40,19,138,120,57,37,1439,-30,150,20,170,3,2011-01-08,0,decaf irish cream,1
1589,1589,505,new mexico,south,small market,40,11,123,104,55,32,1574,-40,130,10,140,3,2011-01-09,0,decaf irish cream,1
1590,1590,505,new mexico,south,small market,40,23,116,86,49,26,1698,10,110,40,150,3,2011-01-10,0,decaf irish cream,1
1591,1591,505,new mexico,south,small market,40,40,130,82,48,25,1804,10,90,50,140,3,2011-01-11,0,decaf irish cream,1
1592,1592,505,new mexico,south,small market,24,68,171,92,52,28,1898,40,100,90,190,3,2011-01-12,0,decaf irish cream,1
1593,1593,505,new mexico,south,small market,40,53,90,37,63,34,261,-10,30,40,70,5,2010-01-01,2,caffe mocha,0
1594,1594,505,new mexico,south,small market,40,61,104,43,68,39,256,0,30,50,80,5,2010-01-02,2,caffe mocha,0
1595,1595,505,new mexico,south,small market,40,63,107,44,70,40,251,10,30,60,90,5,2010-01-03,2,caffe mocha,0
1596,1596,505,new mexico,south,small market,40,63,107,44,69,40,261,10,30,60,90,5,2010-01-04,2,caffe mocha,0
1597,1597,505,new mexico,south,small market,40,61,104,43,68,39,282,0,30,50,80,5,2010-01-05,2,caffe mocha,0
1598,1598,505,new mexico,south,small market,40,73,125,52,76,47,313,0,40,60,100,5,2010-01-06,2,caffe mocha,0
1599,1599,505,new mexico,south,small market,40,82,141,59,83,53,338,0,50,70,120,5,2010-01-07,2,caffe mocha,0
1600,1600,505,new mexico,south,small market,2,88,151,63,86,57,332,0,50,70,120,5,2010-01-08,2,caffe mocha,0
1601,1601,505,new mexico,south,small market,40,62,106,44,70,40,325,10,30,60,90,5,2010-01-09,2,caffe mocha,0
1602,1602,505,new mexico,south,small market,40,64,109,45,70,41,320,10,20,40,60,5,2010-01-10,2,caffe mocha,0
1603,1603,505,new mexico,south,small market,40,62,106,44,69,40,325,0,30,50,80,5,2010-01-11,2,caffe mocha,0
1604,1604,505,new mexico,south,small market,40,69,118,49,74,44,335,10,30,60,90,5,2010-01-12,2,caffe mocha,0
1605,1605,505,new mexico,south,small market,40,53,101,37,66,34,261,-10,30,40,70,5,2011-01-01,2,caffe mocha,0
1606,1606,505,new mexico,south,small market,40,61,111,43,68,39,256,0,30,50,80,5,2011-01-02,2,caffe mocha,0
1607,1607,505,new mexico,south,small market,40,63,114,44,70,40,251,10,30,60,90,5,2011-01-03,2,caffe mocha,0
1608,1608,505,new mexico,south,small market,40,63,114,44,69,40,261,10,30,60,90,5,2011-01-04,2,caffe mocha,0
1609,1609,505,new mexico,south,small market,40,61,103,43,63,39,282,0,30,50,80,5,2011-01-05,2,caffe mocha,0
1610,1610,505,new mexico,south,small market,40,73,124,52,71,47,313,0,40,60,100,5,2011-01-06,2,caffe mocha,0
1611,1611,505,new mexico,south,small market,40,82,140,59,77,53,338,0,50,70,120,5,2011-01-07,2,caffe mocha,0
1612,1612,505,new mexico,south,small market,3,88,150,63,80,57,332,0,50,70,120,5,2011-01-08,2,caffe mocha,0
1613,1613,505,new mexico,south,small market,40,62,113,44,70,40,325,10,30,60,90,5,2011-01-09,2,caffe mocha,0
1614,1614,505,new mexico,south,small market,40,64,116,45,70,41,320,10,20,40,60,5,2011-01-10,2,caffe mocha,0
1615,1615,505,new mexico,south,small market,40,62,113,44,69,40,325,0,30,50,80,5,2011-01-11,2,caffe mocha,0
1616,1616,505,new mexico,south,small market,40,69,126,49,74,44,335,10,30,60,90,5,2011-01-12,2,caffe mocha,0
1617,1617,505,new mexico,south,small market,9,47,82,35,38,11,196,10,30,40,70,6,2010-01-01,2,decaf espresso,1
1618,1618,505,new mexico,south,small market,8,47,82,35,39,11,191,10,30,40,70,6,2010-01-02,2,decaf espresso,1
1619,1619,505,new mexico,south,small market,11,49,85,36,38,11,187,10,30,40,70,6,2010-01-03,2,decaf espresso,1
1620,1620,505,new mexico,south,small market,12,51,88,37,39,12,195,10,30,40,70,6,2010-01-04,2,decaf espresso,1
1621,1621,505,new mexico,south,small market,14,53,92,39,39,12,212,10,30,40,70,6,2010-01-05,2,decaf espresso,1
1622,1622,505,new mexico,south,small market,14,55,96,41,41,13,239,20,30,50,80,6,2010-01-06,2,decaf espresso,1
1623,1623,505,new mexico,south,small market,18,59,103,44,41,14,258,20,30,50,80,6,2010-01-07,2,decaf espresso,1
1624,1624,505,new mexico,south,small market,18,60,105,45,42,14,253,30,30,60,90,6,2010-01-08,2,decaf espresso,1
1625,1625,505,new mexico,south,small market,13,52,91,39,39,12,248,10,30,40,70,6,2010-01-09,2,decaf espresso,1
1626,1626,505,new mexico,south,small market,14,53,92,39,39,12,244,20,20,30,50,6,2010-01-10,2,decaf espresso,1
